image_patch,mask_patch,source_image,x,y,patch_width,patch_height
img_9_patch_1833.tif,img_9_patch_1833_mask.tif,img_9.tif,3200,2112,256,256
img_9_patch_1834.tif,img_9_patch_1834_mask.tif,img_9.tif,3264,2112,256,256
img_9_patch_1835.tif,img_9_patch_1835_mask.tif,img_9.tif,3328,2112,256,256
img_9_patch_1836.tif,img_9_patch_1836_mask.tif,img_9.tif,3348,2112,256,256
img_9_patch_1837.tif,img_9_patch_1837_mask.tif,img_9.tif,0,2176,256,256
img_9_patch_1838.tif,img_9_patch_1838_mask.tif,img_9.tif,64,2176,256,256
img_9_patch_1839.tif,img_9_patch_1839_mask.tif,img_9.tif,128,2176,256,256
img_9_patch_1840.tif,img_9_patch_1840_mask.tif,img_9.tif,192,2176,256,256
img_9_patch_1841.tif,img_9_patch_1841_mask.tif,img_9.tif,256,2176,256,256
img_9_patch_1842.tif,img_9_patch_1842_mask.tif,img_9.tif,320,2176,256,256
img_9_patch_1843.tif,img_9_patch_1843_mask.tif,img_9.tif,384,2176,256,256
img_9_patch_1844.tif,img_9_patch_1844_mask.tif,img_9.tif,448,2176,256,256
img_9_patch_1845.tif,img_9_patch_1845_mask.tif,img_9.tif,512,2176,256,256
img_9_patch_1846.tif,img_9_patch_1846_mask.tif,img_9.tif,576,2176,256,256
img_9_patch_1847.tif,img_9_patch_1847_mask.tif,img_9.tif,640,2176,256,256
img_9_patch_1848.tif,img_9_patch_1848_mask.tif,img_9.tif,704,2176,256,256
img_9_patch_1849.tif,img_9_patch_1849_mask.tif,img_9.tif,768,2176,256,256
img_9_patch_1850.tif,img_9_patch_1850_mask.tif,img_9.tif,832,2176,256,256
img_9_patch_1851.tif,img_9_patch_1851_mask.tif,img_9.tif,896,2176,256,256
img_9_patch_1852.tif,img_9_patch_1852_mask.tif,img_9.tif,960,2176,256,256
img_9_patch_1853.tif,img_9_patch_1853_mask.tif,img_9.tif,1024,2176,256,256
img_9_patch_1854.tif,img_9_patch_1854_mask.tif,img_9.tif,1088,2176,256,256
img_9_patch_1855.tif,img_9_patch_1855_mask.tif,img_9.tif,1152,2176,256,256
img_9_patch_1856.tif,img_9_patch_1856_mask.tif,img_9.tif,1216,2176,256,256
img_9_patch_1857.tif,img_9_patch_1857_mask.tif,img_9.tif,1280,2176,256,256
img_9_patch_1858.tif,img_9_patch_1858_mask.tif,img_9.tif,1344,2176,256,256
img_9_patch_1859.tif,img_9_patch_1859_mask.tif,img_9.tif,1408,2176,256,256
img_9_patch_1860.tif,img_9_patch_1860_mask.tif,img_9.tif,1472,2176,256,256
img_9_patch_1861.tif,img_9_patch_1861_mask.tif,img_9.tif,1536,2176,256,256
img_9_patch_1862.tif,img_9_patch_1862_mask.tif,img_9.tif,1600,2176,256,256
img_9_patch_1863.tif,img_9_patch_1863_mask.tif,img_9.tif,1664,2176,256,256
img_9_patch_1864.tif,img_9_patch_1864_mask.tif,img_9.tif,1728,2176,256,256
img_9_patch_1865.tif,img_9_patch_1865_mask.tif,img_9.tif,1792,2176,256,256
img_9_patch_1866.tif,img_9_patch_1866_mask.tif,img_9.tif,1856,2176,256,256
img_9_patch_1867.tif,img_9_patch_1867_mask.tif,img_9.tif,1920,2176,256,256
img_9_patch_1868.tif,img_9_patch_1868_mask.tif,img_9.tif,1984,2176,256,256
img_9_patch_1869.tif,img_9_patch_1869_mask.tif,img_9.tif,2048,2176,256,256
img_9_patch_1870.tif,img_9_patch_1870_mask.tif,img_9.tif,2112,2176,256,256
img_9_patch_1871.tif,img_9_patch_1871_mask.tif,img_9.tif,2176,2176,256,256
img_9_patch_1872.tif,img_9_patch_1872_mask.tif,img_9.tif,2240,2176,256,256
img_9_patch_1873.tif,img_9_patch_1873_mask.tif,img_9.tif,2304,2176,256,256
img_9_patch_1874.tif,img_9_patch_1874_mask.tif,img_9.tif,2368,2176,256,256
img_9_patch_1875.tif,img_9_patch_1875_mask.tif,img_9.tif,2432,2176,256,256
img_9_patch_1876.tif,img_9_patch_1876_mask.tif,img_9.tif,2496,2176,256,256
img_9_patch_1877.tif,img_9_patch_1877_mask.tif,img_9.tif,2560,2176,256,256
img_9_patch_1878.tif,img_9_patch_1878_mask.tif,img_9.tif,2624,2176,256,256
img_9_patch_1879.tif,img_9_patch_1879_mask.tif,img_9.tif,2688,2176,256,256
img_9_patch_1880.tif,img_9_patch_1880_mask.tif,img_9.tif,2752,2176,256,256
img_9_patch_1881.tif,img_9_patch_1881_mask.tif,img_9.tif,2816,2176,256,256
img_9_patch_1882.tif,img_9_patch_1882_mask.tif,img_9.tif,2880,2176,256,256
img_9_patch_1883.tif,img_9_patch_1883_mask.tif,img_9.tif,2944,2176,256,256
img_9_patch_1884.tif,img_9_patch_1884_mask.tif,img_9.tif,3008,2176,256,256
img_9_patch_1885.tif,img_9_patch_1885_mask.tif,img_9.tif,3072,2176,256,256
img_9_patch_1886.tif,img_9_patch_1886_mask.tif,img_9.tif,3136,2176,256,256
img_9_patch_1887.tif,img_9_patch_1887_mask.tif,img_9.tif,3200,2176,256,256
img_9_patch_1888.tif,img_9_patch_1888_mask.tif,img_9.tif,3264,2176,256,256
img_9_patch_1889.tif,img_9_patch_1889_mask.tif,img_9.tif,3328,2176,256,256
img_9_patch_1890.tif,img_9_patch_1890_mask.tif,img_9.tif,3348,2176,256,256
img_9_patch_1891.tif,img_9_patch_1891_mask.tif,img_9.tif,0,2240,256,256
img_9_patch_1892.tif,img_9_patch_1892_mask.tif,img_9.tif,64,2240,256,256
img_9_patch_1893.tif,img_9_patch_1893_mask.tif,img_9.tif,128,2240,256,256
img_9_patch_1894.tif,img_9_patch_1894_mask.tif,img_9.tif,192,2240,256,256
img_9_patch_1895.tif,img_9_patch_1895_mask.tif,img_9.tif,256,2240,256,256
img_9_patch_1896.tif,img_9_patch_1896_mask.tif,img_9.tif,320,2240,256,256
img_9_patch_1897.tif,img_9_patch_1897_mask.tif,img_9.tif,384,2240,256,256
img_9_patch_1898.tif,img_9_patch_1898_mask.tif,img_9.tif,448,2240,256,256
img_9_patch_1899.tif,img_9_patch_1899_mask.tif,img_9.tif,512,2240,256,256
img_9_patch_1900.tif,img_9_patch_1900_mask.tif,img_9.tif,576,2240,256,256
img_9_patch_1901.tif,img_9_patch_1901_mask.tif,img_9.tif,640,2240,256,256
img_9_patch_1902.tif,img_9_patch_1902_mask.tif,img_9.tif,704,2240,256,256
img_9_patch_1903.tif,img_9_patch_1903_mask.tif,img_9.tif,768,2240,256,256
img_9_patch_1904.tif,img_9_patch_1904_mask.tif,img_9.tif,832,2240,256,256
img_9_patch_1905.tif,img_9_patch_1905_mask.tif,img_9.tif,896,2240,256,256
img_9_patch_1906.tif,img_9_patch_1906_mask.tif,img_9.tif,960,2240,256,256
img_9_patch_1907.tif,img_9_patch_1907_mask.tif,img_9.tif,1024,2240,256,256
img_9_patch_1908.tif,img_9_patch_1908_mask.tif,img_9.tif,1088,2240,256,256
img_9_patch_1909.tif,img_9_patch_1909_mask.tif,img_9.tif,1152,2240,256,256
img_9_patch_1910.tif,img_9_patch_1910_mask.tif,img_9.tif,1216,2240,256,256
img_9_patch_1911.tif,img_9_patch_1911_mask.tif,img_9.tif,1280,2240,256,256
img_9_patch_1912.tif,img_9_patch_1912_mask.tif,img_9.tif,1344,2240,256,256
img_9_patch_1913.tif,img_9_patch_1913_mask.tif,img_9.tif,1408,2240,256,256
img_9_patch_1914.tif,img_9_patch_1914_mask.tif,img_9.tif,1472,2240,256,256
img_9_patch_1915.tif,img_9_patch_1915_mask.tif,img_9.tif,1536,2240,256,256
img_9_patch_1916.tif,img_9_patch_1916_mask.tif,img_9.tif,1600,2240,256,256
img_9_patch_1917.tif,img_9_patch_1917_mask.tif,img_9.tif,1664,2240,256,256
img_9_patch_1918.tif,img_9_patch_1918_mask.tif,img_9.tif,1728,2240,256,256
img_9_patch_1919.tif,img_9_patch_1919_mask.tif,img_9.tif,1792,2240,256,256
img_9_patch_1920.tif,img_9_patch_1920_mask.tif,img_9.tif,1856,2240,256,256
img_9_patch_1921.tif,img_9_patch_1921_mask.tif,img_9.tif,1920,2240,256,256
img_9_patch_1922.tif,img_9_patch_1922_mask.tif,img_9.tif,1984,2240,256,256
img_9_patch_1923.tif,img_9_patch_1923_mask.tif,img_9.tif,2048,2240,256,256
img_9_patch_1924.tif,img_9_patch_1924_mask.tif,img_9.tif,2112,2240,256,256
img_9_patch_1925.tif,img_9_patch_1925_mask.tif,img_9.tif,2176,2240,256,256
img_9_patch_1926.tif,img_9_patch_1926_mask.tif,img_9.tif,2240,2240,256,256
img_9_patch_1927.tif,img_9_patch_1927_mask.tif,img_9.tif,2304,2240,256,256
img_9_patch_1928.tif,img_9_patch_1928_mask.tif,img_9.tif,2368,2240,256,256
img_9_patch_1929.tif,img_9_patch_1929_mask.tif,img_9.tif,2432,2240,256,256
img_9_patch_1930.tif,img_9_patch_1930_mask.tif,img_9.tif,2496,2240,256,256
img_9_patch_1931.tif,img_9_patch_1931_mask.tif,img_9.tif,2560,2240,256,256
img_9_patch_1932.tif,img_9_patch_1932_mask.tif,img_9.tif,2624,2240,256,256
img_9_patch_1933.tif,img_9_patch_1933_mask.tif,img_9.tif,2688,2240,256,256
img_9_patch_1934.tif,img_9_patch_1934_mask.tif,img_9.tif,2752,2240,256,256
img_9_patch_1935.tif,img_9_patch_1935_mask.tif,img_9.tif,2816,2240,256,256
img_9_patch_1936.tif,img_9_patch_1936_mask.tif,img_9.tif,2880,2240,256,256
img_9_patch_1937.tif,img_9_patch_1937_mask.tif,img_9.tif,2944,2240,256,256
img_9_patch_1938.tif,img_9_patch_1938_mask.tif,img_9.tif,3008,2240,256,256
img_9_patch_1939.tif,img_9_patch_1939_mask.tif,img_9.tif,3072,2240,256,256
img_9_patch_1940.tif,img_9_patch_1940_mask.tif,img_9.tif,3136,2240,256,256
img_9_patch_1941.tif,img_9_patch_1941_mask.tif,img_9.tif,3200,2240,256,256
img_9_patch_1942.tif,img_9_patch_1942_mask.tif,img_9.tif,3264,2240,256,256
img_9_patch_1943.tif,img_9_patch_1943_mask.tif,img_9.tif,3328,2240,256,256
img_9_patch_1944.tif,img_9_patch_1944_mask.tif,img_9.tif,3348,2240,256,256
img_9_patch_1945.tif,img_9_patch_1945_mask.tif,img_9.tif,0,2304,256,256
img_9_patch_1946.tif,img_9_patch_1946_mask.tif,img_9.tif,64,2304,256,256
img_9_patch_1947.tif,img_9_patch_1947_mask.tif,img_9.tif,128,2304,256,256
img_9_patch_1948.tif,img_9_patch_1948_mask.tif,img_9.tif,192,2304,256,256
img_9_patch_1949.tif,img_9_patch_1949_mask.tif,img_9.tif,256,2304,256,256
img_9_patch_1950.tif,img_9_patch_1950_mask.tif,img_9.tif,320,2304,256,256
img_9_patch_1951.tif,img_9_patch_1951_mask.tif,img_9.tif,384,2304,256,256
img_9_patch_1952.tif,img_9_patch_1952_mask.tif,img_9.tif,448,2304,256,256
img_9_patch_1953.tif,img_9_patch_1953_mask.tif,img_9.tif,512,2304,256,256
img_9_patch_1954.tif,img_9_patch_1954_mask.tif,img_9.tif,576,2304,256,256
img_9_patch_1955.tif,img_9_patch_1955_mask.tif,img_9.tif,640,2304,256,256
img_9_patch_1956.tif,img_9_patch_1956_mask.tif,img_9.tif,704,2304,256,256
img_9_patch_1957.tif,img_9_patch_1957_mask.tif,img_9.tif,768,2304,256,256
img_9_patch_1958.tif,img_9_patch_1958_mask.tif,img_9.tif,832,2304,256,256
img_9_patch_1959.tif,img_9_patch_1959_mask.tif,img_9.tif,896,2304,256,256
img_9_patch_1960.tif,img_9_patch_1960_mask.tif,img_9.tif,960,2304,256,256
img_9_patch_1961.tif,img_9_patch_1961_mask.tif,img_9.tif,1024,2304,256,256
img_9_patch_1962.tif,img_9_patch_1962_mask.tif,img_9.tif,1088,2304,256,256
img_9_patch_1963.tif,img_9_patch_1963_mask.tif,img_9.tif,1152,2304,256,256
img_9_patch_1964.tif,img_9_patch_1964_mask.tif,img_9.tif,1216,2304,256,256
img_9_patch_1965.tif,img_9_patch_1965_mask.tif,img_9.tif,1280,2304,256,256
img_9_patch_1966.tif,img_9_patch_1966_mask.tif,img_9.tif,1344,2304,256,256
img_9_patch_1967.tif,img_9_patch_1967_mask.tif,img_9.tif,1408,2304,256,256
img_9_patch_1968.tif,img_9_patch_1968_mask.tif,img_9.tif,1472,2304,256,256
img_9_patch_1969.tif,img_9_patch_1969_mask.tif,img_9.tif,1536,2304,256,256
img_9_patch_1970.tif,img_9_patch_1970_mask.tif,img_9.tif,1600,2304,256,256
img_9_patch_1971.tif,img_9_patch_1971_mask.tif,img_9.tif,1664,2304,256,256
img_9_patch_1972.tif,img_9_patch_1972_mask.tif,img_9.tif,1728,2304,256,256
img_9_patch_1973.tif,img_9_patch_1973_mask.tif,img_9.tif,1792,2304,256,256
img_9_patch_1974.tif,img_9_patch_1974_mask.tif,img_9.tif,1856,2304,256,256
img_9_patch_1975.tif,img_9_patch_1975_mask.tif,img_9.tif,1920,2304,256,256
img_9_patch_1976.tif,img_9_patch_1976_mask.tif,img_9.tif,1984,2304,256,256
img_9_patch_1977.tif,img_9_patch_1977_mask.tif,img_9.tif,2048,2304,256,256
img_9_patch_1978.tif,img_9_patch_1978_mask.tif,img_9.tif,2112,2304,256,256
img_9_patch_1979.tif,img_9_patch_1979_mask.tif,img_9.tif,2176,2304,256,256
img_9_patch_1980.tif,img_9_patch_1980_mask.tif,img_9.tif,2240,2304,256,256
img_9_patch_1981.tif,img_9_patch_1981_mask.tif,img_9.tif,2304,2304,256,256
img_9_patch_1982.tif,img_9_patch_1982_mask.tif,img_9.tif,2368,2304,256,256
img_9_patch_1983.tif,img_9_patch_1983_mask.tif,img_9.tif,2432,2304,256,256
img_9_patch_1984.tif,img_9_patch_1984_mask.tif,img_9.tif,2496,2304,256,256
img_9_patch_1985.tif,img_9_patch_1985_mask.tif,img_9.tif,2560,2304,256,256
img_9_patch_1986.tif,img_9_patch_1986_mask.tif,img_9.tif,2624,2304,256,256
img_9_patch_1987.tif,img_9_patch_1987_mask.tif,img_9.tif,2688,2304,256,256
img_9_patch_1988.tif,img_9_patch_1988_mask.tif,img_9.tif,2752,2304,256,256
img_9_patch_1989.tif,img_9_patch_1989_mask.tif,img_9.tif,2816,2304,256,256
img_9_patch_1990.tif,img_9_patch_1990_mask.tif,img_9.tif,2880,2304,256,256
img_9_patch_1991.tif,img_9_patch_1991_mask.tif,img_9.tif,2944,2304,256,256
img_9_patch_1992.tif,img_9_patch_1992_mask.tif,img_9.tif,3008,2304,256,256
img_9_patch_1993.tif,img_9_patch_1993_mask.tif,img_9.tif,3072,2304,256,256
img_9_patch_1994.tif,img_9_patch_1994_mask.tif,img_9.tif,3136,2304,256,256
img_9_patch_1995.tif,img_9_patch_1995_mask.tif,img_9.tif,3200,2304,256,256
img_9_patch_1996.tif,img_9_patch_1996_mask.tif,img_9.tif,3264,2304,256,256
img_9_patch_1997.tif,img_9_patch_1997_mask.tif,img_9.tif,3328,2304,256,256
img_9_patch_1998.tif,img_9_patch_1998_mask.tif,img_9.tif,3348,2304,256,256
img_9_patch_1999.tif,img_9_patch_1999_mask.tif,img_9.tif,0,2368,256,256
img_9_patch_2000.tif,img_9_patch_2000_mask.tif,img_9.tif,64,2368,256,256
img_9_patch_2001.tif,img_9_patch_2001_mask.tif,img_9.tif,128,2368,256,256
img_9_patch_2002.tif,img_9_patch_2002_mask.tif,img_9.tif,192,2368,256,256
img_9_patch_2003.tif,img_9_patch_2003_mask.tif,img_9.tif,256,2368,256,256
img_9_patch_2004.tif,img_9_patch_2004_mask.tif,img_9.tif,320,2368,256,256
img_9_patch_2005.tif,img_9_patch_2005_mask.tif,img_9.tif,384,2368,256,256
img_9_patch_2006.tif,img_9_patch_2006_mask.tif,img_9.tif,448,2368,256,256
img_9_patch_2007.tif,img_9_patch_2007_mask.tif,img_9.tif,512,2368,256,256
img_9_patch_2008.tif,img_9_patch_2008_mask.tif,img_9.tif,576,2368,256,256
img_9_patch_2009.tif,img_9_patch_2009_mask.tif,img_9.tif,640,2368,256,256
img_9_patch_2010.tif,img_9_patch_2010_mask.tif,img_9.tif,704,2368,256,256
img_9_patch_2011.tif,img_9_patch_2011_mask.tif,img_9.tif,768,2368,256,256
img_9_patch_2012.tif,img_9_patch_2012_mask.tif,img_9.tif,832,2368,256,256
img_9_patch_2013.tif,img_9_patch_2013_mask.tif,img_9.tif,896,2368,256,256
img_9_patch_2014.tif,img_9_patch_2014_mask.tif,img_9.tif,960,2368,256,256
img_9_patch_2015.tif,img_9_patch_2015_mask.tif,img_9.tif,1024,2368,256,256
img_9_patch_2016.tif,img_9_patch_2016_mask.tif,img_9.tif,1088,2368,256,256
img_9_patch_2017.tif,img_9_patch_2017_mask.tif,img_9.tif,1152,2368,256,256
img_9_patch_2018.tif,img_9_patch_2018_mask.tif,img_9.tif,1216,2368,256,256
img_9_patch_2019.tif,img_9_patch_2019_mask.tif,img_9.tif,1280,2368,256,256
img_9_patch_2020.tif,img_9_patch_2020_mask.tif,img_9.tif,1344,2368,256,256
img_9_patch_2021.tif,img_9_patch_2021_mask.tif,img_9.tif,1408,2368,256,256
img_9_patch_2022.tif,img_9_patch_2022_mask.tif,img_9.tif,1472,2368,256,256
img_9_patch_2023.tif,img_9_patch_2023_mask.tif,img_9.tif,1536,2368,256,256
img_9_patch_2024.tif,img_9_patch_2024_mask.tif,img_9.tif,1600,2368,256,256
img_9_patch_2025.tif,img_9_patch_2025_mask.tif,img_9.tif,1664,2368,256,256
img_9_patch_2026.tif,img_9_patch_2026_mask.tif,img_9.tif,1728,2368,256,256
img_9_patch_2027.tif,img_9_patch_2027_mask.tif,img_9.tif,1792,2368,256,256
img_9_patch_2028.tif,img_9_patch_2028_mask.tif,img_9.tif,1856,2368,256,256
img_9_patch_2029.tif,img_9_patch_2029_mask.tif,img_9.tif,1920,2368,256,256
img_9_patch_2030.tif,img_9_patch_2030_mask.tif,img_9.tif,1984,2368,256,256
img_9_patch_2031.tif,img_9_patch_2031_mask.tif,img_9.tif,2048,2368,256,256
img_9_patch_2032.tif,img_9_patch_2032_mask.tif,img_9.tif,2112,2368,256,256
img_9_patch_2033.tif,img_9_patch_2033_mask.tif,img_9.tif,2176,2368,256,256
img_9_patch_2034.tif,img_9_patch_2034_mask.tif,img_9.tif,2240,2368,256,256
img_9_patch_2035.tif,img_9_patch_2035_mask.tif,img_9.tif,2304,2368,256,256
img_9_patch_2036.tif,img_9_patch_2036_mask.tif,img_9.tif,2368,2368,256,256
img_9_patch_2037.tif,img_9_patch_2037_mask.tif,img_9.tif,2432,2368,256,256
img_9_patch_2038.tif,img_9_patch_2038_mask.tif,img_9.tif,2496,2368,256,256
img_9_patch_2039.tif,img_9_patch_2039_mask.tif,img_9.tif,2560,2368,256,256
img_9_patch_2040.tif,img_9_patch_2040_mask.tif,img_9.tif,2624,2368,256,256
img_9_patch_2041.tif,img_9_patch_2041_mask.tif,img_9.tif,2688,2368,256,256
img_9_patch_2042.tif,img_9_patch_2042_mask.tif,img_9.tif,2752,2368,256,256
img_9_patch_2043.tif,img_9_patch_2043_mask.tif,img_9.tif,2816,2368,256,256
img_9_patch_2044.tif,img_9_patch_2044_mask.tif,img_9.tif,2880,2368,256,256
img_9_patch_2045.tif,img_9_patch_2045_mask.tif,img_9.tif,2944,2368,256,256
img_9_patch_2046.tif,img_9_patch_2046_mask.tif,img_9.tif,3008,2368,256,256
img_9_patch_2047.tif,img_9_patch_2047_mask.tif,img_9.tif,3072,2368,256,256
img_9_patch_2048.tif,img_9_patch_2048_mask.tif,img_9.tif,3136,2368,256,256
img_9_patch_2049.tif,img_9_patch_2049_mask.tif,img_9.tif,3200,2368,256,256
img_9_patch_2050.tif,img_9_patch_2050_mask.tif,img_9.tif,3264,2368,256,256
img_9_patch_2051.tif,img_9_patch_2051_mask.tif,img_9.tif,3328,2368,256,256
img_9_patch_2052.tif,img_9_patch_2052_mask.tif,img_9.tif,3348,2368,256,256
img_9_patch_2053.tif,img_9_patch_2053_mask.tif,img_9.tif,0,2432,256,256
img_9_patch_2054.tif,img_9_patch_2054_mask.tif,img_9.tif,64,2432,256,256
img_9_patch_2055.tif,img_9_patch_2055_mask.tif,img_9.tif,128,2432,256,256
img_9_patch_2056.tif,img_9_patch_2056_mask.tif,img_9.tif,192,2432,256,256
img_9_patch_2057.tif,img_9_patch_2057_mask.tif,img_9.tif,256,2432,256,256
img_9_patch_2058.tif,img_9_patch_2058_mask.tif,img_9.tif,320,2432,256,256
img_9_patch_2059.tif,img_9_patch_2059_mask.tif,img_9.tif,384,2432,256,256
img_9_patch_2060.tif,img_9_patch_2060_mask.tif,img_9.tif,448,2432,256,256
img_9_patch_2061.tif,img_9_patch_2061_mask.tif,img_9.tif,512,2432,256,256
img_9_patch_2062.tif,img_9_patch_2062_mask.tif,img_9.tif,576,2432,256,256
img_9_patch_2063.tif,img_9_patch_2063_mask.tif,img_9.tif,640,2432,256,256
img_9_patch_2064.tif,img_9_patch_2064_mask.tif,img_9.tif,704,2432,256,256
img_9_patch_2065.tif,img_9_patch_2065_mask.tif,img_9.tif,768,2432,256,256
img_9_patch_2066.tif,img_9_patch_2066_mask.tif,img_9.tif,832,2432,256,256
img_9_patch_2067.tif,img_9_patch_2067_mask.tif,img_9.tif,896,2432,256,256
img_9_patch_2068.tif,img_9_patch_2068_mask.tif,img_9.tif,960,2432,256,256
img_9_patch_2069.tif,img_9_patch_2069_mask.tif,img_9.tif,1024,2432,256,256
img_9_patch_2070.tif,img_9_patch_2070_mask.tif,img_9.tif,1088,2432,256,256
img_9_patch_2071.tif,img_9_patch_2071_mask.tif,img_9.tif,1152,2432,256,256
img_9_patch_2072.tif,img_9_patch_2072_mask.tif,img_9.tif,1216,2432,256,256
img_9_patch_2073.tif,img_9_patch_2073_mask.tif,img_9.tif,1280,2432,256,256
img_9_patch_2074.tif,img_9_patch_2074_mask.tif,img_9.tif,1344,2432,256,256
img_9_patch_2075.tif,img_9_patch_2075_mask.tif,img_9.tif,1408,2432,256,256
img_9_patch_2076.tif,img_9_patch_2076_mask.tif,img_9.tif,1472,2432,256,256
img_9_patch_2077.tif,img_9_patch_2077_mask.tif,img_9.tif,1536,2432,256,256
img_9_patch_2078.tif,img_9_patch_2078_mask.tif,img_9.tif,1600,2432,256,256
img_9_patch_2079.tif,img_9_patch_2079_mask.tif,img_9.tif,1664,2432,256,256
img_9_patch_2080.tif,img_9_patch_2080_mask.tif,img_9.tif,1728,2432,256,256
img_9_patch_2081.tif,img_9_patch_2081_mask.tif,img_9.tif,1792,2432,256,256
img_9_patch_2082.tif,img_9_patch_2082_mask.tif,img_9.tif,1856,2432,256,256
img_9_patch_2083.tif,img_9_patch_2083_mask.tif,img_9.tif,1920,2432,256,256
img_9_patch_2084.tif,img_9_patch_2084_mask.tif,img_9.tif,1984,2432,256,256
img_9_patch_2085.tif,img_9_patch_2085_mask.tif,img_9.tif,2048,2432,256,256
img_9_patch_2086.tif,img_9_patch_2086_mask.tif,img_9.tif,2112,2432,256,256
img_9_patch_2087.tif,img_9_patch_2087_mask.tif,img_9.tif,2176,2432,256,256
img_9_patch_2088.tif,img_9_patch_2088_mask.tif,img_9.tif,2240,2432,256,256
img_9_patch_2089.tif,img_9_patch_2089_mask.tif,img_9.tif,2304,2432,256,256
img_9_patch_2090.tif,img_9_patch_2090_mask.tif,img_9.tif,2368,2432,256,256
img_9_patch_2091.tif,img_9_patch_2091_mask.tif,img_9.tif,2432,2432,256,256
img_9_patch_2092.tif,img_9_patch_2092_mask.tif,img_9.tif,2496,2432,256,256
img_9_patch_2093.tif,img_9_patch_2093_mask.tif,img_9.tif,2560,2432,256,256
img_9_patch_2094.tif,img_9_patch_2094_mask.tif,img_9.tif,2624,2432,256,256
img_9_patch_2095.tif,img_9_patch_2095_mask.tif,img_9.tif,2688,2432,256,256
img_9_patch_2096.tif,img_9_patch_2096_mask.tif,img_9.tif,2752,2432,256,256
img_9_patch_2097.tif,img_9_patch_2097_mask.tif,img_9.tif,2816,2432,256,256
img_9_patch_2098.tif,img_9_patch_2098_mask.tif,img_9.tif,2880,2432,256,256
img_9_patch_2099.tif,img_9_patch_2099_mask.tif,img_9.tif,2944,2432,256,256
img_9_patch_2100.tif,img_9_patch_2100_mask.tif,img_9.tif,3008,2432,256,256
img_9_patch_2101.tif,img_9_patch_2101_mask.tif,img_9.tif,3072,2432,256,256
img_9_patch_2102.tif,img_9_patch_2102_mask.tif,img_9.tif,3136,2432,256,256
img_9_patch_2103.tif,img_9_patch_2103_mask.tif,img_9.tif,3200,2432,256,256
img_9_patch_2104.tif,img_9_patch_2104_mask.tif,img_9.tif,3264,2432,256,256
img_9_patch_2105.tif,img_9_patch_2105_mask.tif,img_9.tif,3328,2432,256,256
img_9_patch_2106.tif,img_9_patch_2106_mask.tif,img_9.tif,3348,2432,256,256
img_9_patch_2107.tif,img_9_patch_2107_mask.tif,img_9.tif,0,2496,256,256
img_9_patch_2108.tif,img_9_patch_2108_mask.tif,img_9.tif,64,2496,256,256
img_9_patch_2109.tif,img_9_patch_2109_mask.tif,img_9.tif,128,2496,256,256
img_9_patch_2110.tif,img_9_patch_2110_mask.tif,img_9.tif,192,2496,256,256
img_9_patch_2111.tif,img_9_patch_2111_mask.tif,img_9.tif,256,2496,256,256
img_9_patch_2112.tif,img_9_patch_2112_mask.tif,img_9.tif,320,2496,256,256
img_9_patch_2113.tif,img_9_patch_2113_mask.tif,img_9.tif,384,2496,256,256
img_9_patch_2114.tif,img_9_patch_2114_mask.tif,img_9.tif,448,2496,256,256
img_9_patch_2115.tif,img_9_patch_2115_mask.tif,img_9.tif,512,2496,256,256
img_9_patch_2116.tif,img_9_patch_2116_mask.tif,img_9.tif,576,2496,256,256
img_9_patch_2117.tif,img_9_patch_2117_mask.tif,img_9.tif,640,2496,256,256
img_9_patch_2118.tif,img_9_patch_2118_mask.tif,img_9.tif,704,2496,256,256
img_9_patch_2119.tif,img_9_patch_2119_mask.tif,img_9.tif,768,2496,256,256
img_9_patch_2120.tif,img_9_patch_2120_mask.tif,img_9.tif,832,2496,256,256
img_9_patch_2121.tif,img_9_patch_2121_mask.tif,img_9.tif,896,2496,256,256
img_9_patch_2122.tif,img_9_patch_2122_mask.tif,img_9.tif,960,2496,256,256
img_9_patch_2123.tif,img_9_patch_2123_mask.tif,img_9.tif,1024,2496,256,256
img_9_patch_2124.tif,img_9_patch_2124_mask.tif,img_9.tif,1088,2496,256,256
img_9_patch_2125.tif,img_9_patch_2125_mask.tif,img_9.tif,1152,2496,256,256
img_9_patch_2126.tif,img_9_patch_2126_mask.tif,img_9.tif,1216,2496,256,256
img_9_patch_2127.tif,img_9_patch_2127_mask.tif,img_9.tif,1280,2496,256,256
img_9_patch_2128.tif,img_9_patch_2128_mask.tif,img_9.tif,1344,2496,256,256
img_9_patch_2129.tif,img_9_patch_2129_mask.tif,img_9.tif,1408,2496,256,256
img_9_patch_2130.tif,img_9_patch_2130_mask.tif,img_9.tif,1472,2496,256,256
img_9_patch_2131.tif,img_9_patch_2131_mask.tif,img_9.tif,1536,2496,256,256
img_9_patch_2132.tif,img_9_patch_2132_mask.tif,img_9.tif,1600,2496,256,256
img_9_patch_2133.tif,img_9_patch_2133_mask.tif,img_9.tif,1664,2496,256,256
img_9_patch_2134.tif,img_9_patch_2134_mask.tif,img_9.tif,1728,2496,256,256
img_9_patch_2135.tif,img_9_patch_2135_mask.tif,img_9.tif,1792,2496,256,256
img_9_patch_2136.tif,img_9_patch_2136_mask.tif,img_9.tif,1856,2496,256,256
img_9_patch_2137.tif,img_9_patch_2137_mask.tif,img_9.tif,1920,2496,256,256
