split,patch_name,width,height,object_ratio,background_ratio,num_objects,level,keep_ratio,augment_times
Train,img_9_patch_1741_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1742_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1743_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1744_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1745_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1746_mask.tif,256,256,0.955017,0.044983,1,dense,1.0,1
Train,img_9_patch_1747_mask.tif,256,256,0.727554,0.272446,1,dense,1.0,1
Train,img_9_patch_1748_mask.tif,256,256,0.505005,0.494995,4,dense,1.0,1
Train,img_9_patch_1749_mask.tif,256,256,0.437103,0.562897,3,dense,1.0,1
Train,img_9_patch_1750_mask.tif,256,256,0.337387,0.662613,5,normal,1.0,1
Train,img_9_patch_1751_mask.tif,256,256,0.461197,0.538803,2,dense,1.0,1
Train,img_9_patch_1752_mask.tif,256,256,0.557755,0.442245,2,dense,1.0,1
Train,img_9_patch_1753_mask.tif,256,256,0.411957,0.588043,2,dense,1.0,1
Train,img_9_patch_1754_mask.tif,256,256,0.311371,0.688629,2,normal,1.0,1
Train,img_9_patch_1755_mask.tif,256,256,0.248825,0.751175,2,normal,1.0,1
Train,img_9_patch_1756_mask.tif,256,256,0.226196,0.773804,2,normal,1.0,1
Train,img_9_patch_1757_mask.tif,256,256,0.263519,0.736481,4,normal,1.0,1
Train,img_9_patch_1758_mask.tif,256,256,0.325974,0.674026,4,normal,1.0,1
Train,img_9_patch_1759_mask.tif,256,256,0.377594,0.622406,4,normal,1.0,1
Train,img_9_patch_1760_mask.tif,256,256,0.445618,0.554382,5,dense,1.0,1
Train,img_9_patch_1761_mask.tif,256,256,0.42157,0.57843,6,dense,1.0,1
Train,img_9_patch_1762_mask.tif,256,256,0.356369,0.643631,6,normal,1.0,1
Train,img_9_patch_1763_mask.tif,256,256,0.229309,0.770691,7,normal,1.0,1
Train,img_9_patch_1764_mask.tif,256,256,0.059906,0.940094,9,sparse,1.0,1
Train,img_9_patch_1765_mask.tif,256,256,0.01033,0.98967,3,sparse,1.0,1
Train,img_9_patch_1766_mask.tif,256,256,0.008362,0.991638,2,very_sparse,1.0,6
Train,img_9_patch_1767_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1768_mask.tif,256,256,0.00087,0.99913,1,very_sparse,1.0,6
Train,img_9_patch_1769_mask.tif,256,256,0.002441,0.997559,1,very_sparse,1.0,6
Train,img_9_patch_1770_mask.tif,256,256,0.002441,0.997559,1,very_sparse,1.0,6
Train,img_9_patch_1771_mask.tif,256,256,0.002441,0.997559,1,very_sparse,1.0,6
Train,img_9_patch_1772_mask.tif,256,256,0.001572,0.998428,1,very_sparse,1.0,6
Train,img_9_patch_1773_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1774_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1775_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1776_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1777_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1778_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1779_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1780_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1781_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1782_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1783_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1784_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1785_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1786_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1787_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1788_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1789_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1790_mask.tif,256,256,0.042496,0.957504,1,sparse,1.0,1
Train,img_9_patch_1791_mask.tif,256,256,0.292496,0.707504,1,normal,1.0,1
Train,img_9_patch_1792_mask.tif,256,256,0.542496,0.457504,1,dense,1.0,1
Train,img_9_patch_1793_mask.tif,256,256,0.792496,0.207504,1,dense,1.0,1
Train,img_9_patch_1794_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_1795_mask.tif,256,256,0.998779,0.001221,1,dense,1.0,1
Train,img_9_patch_1796_mask.tif,256,256,0.998474,0.001526,1,dense,1.0,1
Train,img_9_patch_1797_mask.tif,256,256,0.998474,0.001526,1,dense,1.0,1
Train,img_9_patch_1798_mask.tif,256,256,0.998138,0.001862,1,dense,1.0,1
Train,img_9_patch_1799_mask.tif,256,256,0.999359,0.000641,1,dense,1.0,1
Train,img_9_patch_1800_mask.tif,256,256,0.924316,0.075684,1,dense,1.0,1
Train,img_9_patch_1801_mask.tif,256,256,0.67778,0.32222,1,dense,1.0,1
Train,img_9_patch_1802_mask.tif,256,256,0.455566,0.544434,4,dense,1.0,1
Train,img_9_patch_1803_mask.tif,256,256,0.373108,0.626892,3,normal,1.0,1
Train,img_9_patch_1804_mask.tif,256,256,0.331497,0.668503,4,normal,1.0,1
Train,img_9_patch_1805_mask.tif,256,256,0.515854,0.484146,2,dense,1.0,1
Train,img_9_patch_1806_mask.tif,256,256,0.617126,0.382874,2,dense,1.0,1
Train,img_9_patch_1807_mask.tif,256,256,0.485886,0.514114,2,dense,1.0,1
Train,img_9_patch_1808_mask.tif,256,256,0.357559,0.642441,2,normal,1.0,1
Train,img_9_patch_1809_mask.tif,256,256,0.258286,0.741714,3,normal,1.0,1
Train,img_9_patch_1810_mask.tif,256,256,0.181656,0.818344,3,normal,1.0,1
Train,img_9_patch_1811_mask.tif,256,256,0.189163,0.810837,5,normal,1.0,1
Train,img_9_patch_1812_mask.tif,256,256,0.306763,0.693237,3,normal,1.0,1
Train,img_9_patch_1813_mask.tif,256,256,0.416138,0.583862,3,dense,1.0,1
Train,img_9_patch_1814_mask.tif,256,256,0.584122,0.415878,3,dense,1.0,1
Train,img_9_patch_1815_mask.tif,256,256,0.610413,0.389587,4,dense,1.0,1
Train,img_9_patch_1816_mask.tif,256,256,0.489777,0.510223,5,dense,1.0,1
Train,img_9_patch_1817_mask.tif,256,256,0.300217,0.699783,6,normal,1.0,1
Train,img_9_patch_1818_mask.tif,256,256,0.080139,0.919861,7,sparse,1.0,1
Train,img_9_patch_1819_mask.tif,256,256,0.01004,0.98996,3,sparse,1.0,1
Train,img_9_patch_1820_mask.tif,256,256,0.008362,0.991638,2,very_sparse,1.0,6
Train,img_9_patch_1821_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1822_mask.tif,256,256,0.016571,0.983429,2,sparse,1.0,1
Train,img_9_patch_1823_mask.tif,256,256,0.019958,0.980042,2,sparse,1.0,1
Train,img_9_patch_1824_mask.tif,256,256,0.019958,0.980042,2,sparse,1.0,1
Train,img_9_patch_1825_mask.tif,256,256,0.019958,0.980042,2,sparse,1.0,1
Train,img_9_patch_1826_mask.tif,256,256,0.003387,0.996613,3,very_sparse,1.0,6
Train,img_9_patch_1827_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1828_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1829_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1830_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1831_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1832_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1833_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1834_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1835_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1836_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1837_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1838_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1839_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1840_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1841_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1842_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1843_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1844_mask.tif,256,256,0.023804,0.976196,1,sparse,1.0,1
Train,img_9_patch_1845_mask.tif,256,256,0.273514,0.726486,1,normal,1.0,1
Train,img_9_patch_1846_mask.tif,256,256,0.523514,0.476486,1,dense,1.0,1
Train,img_9_patch_1847_mask.tif,256,256,0.773514,0.226486,1,dense,1.0,1
Train,img_9_patch_1848_mask.tif,256,256,0.99971,0.00029,1,dense,1.0,1
Train,img_9_patch_1849_mask.tif,256,256,0.998779,0.001221,1,dense,1.0,1
Train,img_9_patch_1850_mask.tif,256,256,0.998474,0.001526,1,dense,1.0,1
Train,img_9_patch_1851_mask.tif,256,256,0.998474,0.001526,1,dense,1.0,1
Train,img_9_patch_1852_mask.tif,256,256,0.998138,0.001862,1,dense,1.0,1
Train,img_9_patch_1853_mask.tif,256,256,0.997162,0.002838,1,dense,1.0,1
Train,img_9_patch_1854_mask.tif,256,256,0.865875,0.134125,2,dense,1.0,1
Train,img_9_patch_1855_mask.tif,256,256,0.615875,0.384125,2,dense,1.0,1
Train,img_9_patch_1856_mask.tif,256,256,0.389999,0.610001,4,normal,1.0,1
Train,img_9_patch_1857_mask.tif,256,256,0.285278,0.714722,3,normal,1.0,1
Train,img_9_patch_1858_mask.tif,256,256,0.299438,0.700562,1,normal,1.0,1
Train,img_9_patch_1859_mask.tif,256,256,0.455231,0.544769,1,dense,1.0,1
Train,img_9_patch_1860_mask.tif,256,256,0.526535,0.473465,1,dense,1.0,1
Train,img_9_patch_1861_mask.tif,256,256,0.411133,0.588867,2,dense,1.0,1
Train,img_9_patch_1862_mask.tif,256,256,0.29248,0.70752,2,normal,1.0,1
Train,img_9_patch_1863_mask.tif,256,256,0.179001,0.820999,5,normal,1.0,1
Train,img_9_patch_1864_mask.tif,256,256,0.118134,0.881866,5,normal,1.0,1
Train,img_9_patch_1865_mask.tif,256,256,0.178772,0.821228,6,normal,1.0,1
Train,img_9_patch_1866_mask.tif,256,256,0.34967,0.65033,4,normal,1.0,1
Train,img_9_patch_1867_mask.tif,256,256,0.554947,0.445053,3,dense,1.0,1
Train,img_9_patch_1868_mask.tif,256,256,0.765671,0.234329,1,dense,1.0,1
Train,img_9_patch_1869_mask.tif,256,256,0.77121,0.22879,1,dense,1.0,1
Train,img_9_patch_1870_mask.tif,256,256,0.586395,0.413605,1,dense,1.0,1
Train,img_9_patch_1871_mask.tif,256,256,0.338806,0.661194,1,normal,1.0,1
Train,img_9_patch_1872_mask.tif,256,256,0.093857,0.906143,3,sparse,1.0,1
Train,img_9_patch_1873_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1874_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1875_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1876_mask.tif,256,256,0.016571,0.983429,2,sparse,1.0,1
Train,img_9_patch_1877_mask.tif,256,256,0.019958,0.980042,2,sparse,1.0,1
Train,img_9_patch_1878_mask.tif,256,256,0.019958,0.980042,2,sparse,1.0,1
Train,img_9_patch_1879_mask.tif,256,256,0.019958,0.980042,2,sparse,1.0,1
Train,img_9_patch_1880_mask.tif,256,256,0.003387,0.996613,3,very_sparse,1.0,6
Train,img_9_patch_1881_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1882_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1883_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1884_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1885_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1886_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1887_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1888_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1889_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1890_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1891_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1892_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1893_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1894_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1895_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1896_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1897_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1898_mask.tif,256,256,0.009995,0.990005,1,very_sparse,1.0,6
Train,img_9_patch_1899_mask.tif,256,256,0.254333,0.745667,1,normal,1.0,1
Train,img_9_patch_1900_mask.tif,256,256,0.504333,0.495667,1,dense,1.0,1
Train,img_9_patch_1901_mask.tif,256,256,0.754333,0.245667,1,dense,1.0,1
Train,img_9_patch_1902_mask.tif,256,256,0.994339,0.005661,1,dense,1.0,1
Train,img_9_patch_1903_mask.tif,256,256,0.998779,0.001221,1,dense,1.0,1
Train,img_9_patch_1904_mask.tif,256,256,0.998474,0.001526,1,dense,1.0,1
Train,img_9_patch_1905_mask.tif,256,256,0.998474,0.001526,1,dense,1.0,1
Train,img_9_patch_1906_mask.tif,256,256,0.998138,0.001862,1,dense,1.0,1
Train,img_9_patch_1907_mask.tif,256,256,0.973221,0.026779,1,dense,1.0,1
Train,img_9_patch_1908_mask.tif,256,256,0.803818,0.196182,1,dense,1.0,1
Train,img_9_patch_1909_mask.tif,256,256,0.553818,0.446182,1,dense,1.0,1
Train,img_9_patch_1910_mask.tif,256,256,0.313583,0.686417,3,normal,1.0,1
Train,img_9_patch_1911_mask.tif,256,256,0.184982,0.815018,2,normal,1.0,1
Train,img_9_patch_1912_mask.tif,256,256,0.212418,0.787582,1,normal,1.0,1
Train,img_9_patch_1913_mask.tif,256,256,0.316391,0.683609,1,normal,1.0,1
Train,img_9_patch_1914_mask.tif,256,256,0.340759,0.659241,2,normal,1.0,1
Train,img_9_patch_1915_mask.tif,256,256,0.25499,0.74501,4,normal,1.0,1
Train,img_9_patch_1916_mask.tif,256,256,0.185333,0.814667,6,normal,1.0,1
Train,img_9_patch_1917_mask.tif,256,256,0.123688,0.876312,11,normal,1.0,1
Train,img_9_patch_1918_mask.tif,256,256,0.177307,0.822693,10,normal,1.0,1
Train,img_9_patch_1919_mask.tif,256,256,0.318634,0.681366,9,normal,1.0,1
Train,img_9_patch_1920_mask.tif,256,256,0.521881,0.478119,5,dense,1.0,1
Train,img_9_patch_1921_mask.tif,256,256,0.729553,0.270447,2,dense,1.0,1
Train,img_9_patch_1922_mask.tif,256,256,0.887085,0.112915,1,dense,1.0,1
Train,img_9_patch_1923_mask.tif,256,256,0.844269,0.155731,1,dense,1.0,1
Train,img_9_patch_1924_mask.tif,256,256,0.602951,0.397049,1,dense,1.0,1
Train,img_9_patch_1925_mask.tif,256,256,0.352951,0.647049,1,normal,1.0,1
Train,img_9_patch_1926_mask.tif,256,256,0.108002,0.891998,2,normal,1.0,1
Train,img_9_patch_1927_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1928_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1929_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1930_mask.tif,256,256,0.01683,0.98317,3,sparse,1.0,1
Train,img_9_patch_1931_mask.tif,256,256,0.022629,0.977371,4,sparse,1.0,1
Train,img_9_patch_1932_mask.tif,256,256,0.022629,0.977371,4,sparse,1.0,1
Train,img_9_patch_1933_mask.tif,256,256,0.022629,0.977371,4,sparse,1.0,1
Train,img_9_patch_1934_mask.tif,256,256,0.005798,0.994202,4,very_sparse,1.0,6
Train,img_9_patch_1935_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1936_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1937_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1938_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1939_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1940_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1941_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1942_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1943_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1944_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1945_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1946_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1947_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1948_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1949_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1950_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1951_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1952_mask.tif,256,256,0.002106,0.997894,1,very_sparse,1.0,6
Train,img_9_patch_1953_mask.tif,256,256,0.234161,0.765839,1,normal,1.0,1
Train,img_9_patch_1954_mask.tif,256,256,0.484161,0.515839,1,dense,1.0,1
Train,img_9_patch_1955_mask.tif,256,256,0.734161,0.265839,1,dense,1.0,1
Train,img_9_patch_1956_mask.tif,256,256,0.982056,0.017944,1,dense,1.0,1
Train,img_9_patch_1957_mask.tif,256,256,0.998779,0.001221,1,dense,1.0,1
Train,img_9_patch_1958_mask.tif,256,256,0.998474,0.001526,1,dense,1.0,1
Train,img_9_patch_1959_mask.tif,256,256,0.998474,0.001526,1,dense,1.0,1
Train,img_9_patch_1960_mask.tif,256,256,0.980057,0.019943,1,dense,1.0,1
Train,img_9_patch_1961_mask.tif,256,256,0.899887,0.100113,1,dense,1.0,1
Train,img_9_patch_1962_mask.tif,256,256,0.687271,0.312729,1,dense,1.0,1
Train,img_9_patch_1963_mask.tif,256,256,0.437271,0.562729,1,dense,1.0,1
Train,img_9_patch_1964_mask.tif,256,256,0.207367,0.792633,3,normal,1.0,1
Train,img_9_patch_1965_mask.tif,256,256,0.082565,0.917435,7,sparse,1.0,1
Train,img_9_patch_1966_mask.tif,256,256,0.092163,0.907837,8,sparse,1.0,1
Train,img_9_patch_1967_mask.tif,256,256,0.145142,0.854858,12,normal,1.0,1
Train,img_9_patch_1968_mask.tif,256,256,0.158264,0.841736,13,normal,1.0,1
Train,img_9_patch_1969_mask.tif,256,256,0.125137,0.874863,14,normal,1.0,1
Train,img_9_patch_1970_mask.tif,256,256,0.125229,0.874771,17,normal,1.0,1
Train,img_9_patch_1971_mask.tif,256,256,0.148102,0.851898,16,normal,1.0,1
Train,img_9_patch_1972_mask.tif,256,256,0.283218,0.716782,11,normal,1.0,1
Train,img_9_patch_1973_mask.tif,256,256,0.482376,0.517624,9,dense,1.0,1
Train,img_9_patch_1974_mask.tif,256,256,0.685577,0.314423,5,dense,1.0,1
Train,img_9_patch_1975_mask.tif,256,256,0.859726,0.140274,2,dense,1.0,1
Train,img_9_patch_1976_mask.tif,256,256,0.957352,0.042648,1,dense,1.0,1
Train,img_9_patch_1977_mask.tif,256,256,0.861679,0.138321,1,dense,1.0,1
Train,img_9_patch_1978_mask.tif,256,256,0.61171,0.38829,1,dense,1.0,1
Train,img_9_patch_1979_mask.tif,256,256,0.36171,0.63829,1,normal,1.0,1
Train,img_9_patch_1980_mask.tif,256,256,0.114166,0.885834,1,normal,1.0,1
Train,img_9_patch_1981_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1982_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1983_mask.tif,256,256,0.01033,0.98967,3,sparse,1.0,1
Train,img_9_patch_1984_mask.tif,256,256,0.031662,0.968338,7,sparse,1.0,1
Train,img_9_patch_1985_mask.tif,256,256,0.035889,0.964111,8,sparse,1.0,1
Train,img_9_patch_1986_mask.tif,256,256,0.037323,0.962677,9,sparse,1.0,1
Train,img_9_patch_1987_mask.tif,256,256,0.026993,0.973007,7,sparse,1.0,1
Train,img_9_patch_1988_mask.tif,256,256,0.005661,0.994339,5,very_sparse,1.0,6
Train,img_9_patch_1989_mask.tif,256,256,0.001434,0.998566,1,very_sparse,1.0,6
Train,img_9_patch_1990_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1991_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1992_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1993_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1994_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1995_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1996_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1997_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1998_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_1999_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2000_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2001_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2002_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2003_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2004_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2005_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2006_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2007_mask.tif,256,256,0.212906,0.787094,1,normal,1.0,1
Train,img_9_patch_2008_mask.tif,256,256,0.462906,0.537094,1,dense,1.0,1
Train,img_9_patch_2009_mask.tif,256,256,0.712906,0.287094,1,dense,1.0,1
Train,img_9_patch_2010_mask.tif,256,256,0.962906,0.037094,1,dense,1.0,1
Train,img_9_patch_2011_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_2012_mask.tif,256,256,1.0,0.0,1,dense,1.0,1
Train,img_9_patch_2013_mask.tif,256,256,0.991379,0.008621,1,dense,1.0,1
Train,img_9_patch_2014_mask.tif,256,256,0.918732,0.081268,1,dense,1.0,1
Train,img_9_patch_2015_mask.tif,256,256,0.774841,0.225159,1,dense,1.0,1
Train,img_9_patch_2016_mask.tif,256,256,0.5298,0.4702,1,dense,1.0,1
Train,img_9_patch_2017_mask.tif,256,256,0.288483,0.711517,2,normal,1.0,1
Train,img_9_patch_2018_mask.tif,256,256,0.130005,0.869995,3,normal,1.0,1
Train,img_9_patch_2019_mask.tif,256,256,0.046326,0.953674,6,sparse,1.0,1
Train,img_9_patch_2020_mask.tif,256,256,0.048843,0.951157,8,sparse,1.0,1
Train,img_9_patch_2021_mask.tif,256,256,0.069046,0.930954,12,sparse,1.0,1
Train,img_9_patch_2022_mask.tif,256,256,0.062439,0.937561,15,sparse,1.0,1
Train,img_9_patch_2023_mask.tif,256,256,0.053833,0.946167,16,sparse,1.0,1
Train,img_9_patch_2024_mask.tif,256,256,0.09903,0.90097,20,sparse,1.0,1
Train,img_9_patch_2025_mask.tif,256,256,0.163757,0.836243,18,normal,1.0,1
Train,img_9_patch_2026_mask.tif,256,256,0.351303,0.648697,14,normal,1.0,1
Train,img_9_patch_2027_mask.tif,256,256,0.581573,0.418427,10,dense,1.0,1
Train,img_9_patch_2028_mask.tif,256,256,0.7789,0.2211,7,dense,1.0,1
Train,img_9_patch_2029_mask.tif,256,256,0.943909,0.056091,2,dense,1.0,1
Train,img_9_patch_2030_mask.tif,256,256,0.97496,0.02504,1,dense,1.0,1
Train,img_9_patch_2031_mask.tif,256,256,0.816605,0.183395,1,dense,1.0,1
Train,img_9_patch_2032_mask.tif,256,256,0.566605,0.433395,1,dense,1.0,1
Train,img_9_patch_2033_mask.tif,256,256,0.316605,0.683395,1,normal,1.0,1
Train,img_9_patch_2034_mask.tif,256,256,0.085739,0.914261,1,sparse,1.0,1
Train,img_9_patch_2035_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2036_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2037_mask.tif,256,256,0.011322,0.988678,4,sparse,1.0,1
Train,img_9_patch_2038_mask.tif,256,256,0.019791,0.980209,8,sparse,1.0,1
Train,img_9_patch_2039_mask.tif,256,256,0.022202,0.977798,9,sparse,1.0,1
Train,img_9_patch_2040_mask.tif,256,256,0.023636,0.976364,10,sparse,1.0,1
Train,img_9_patch_2041_mask.tif,256,256,0.012314,0.987686,7,sparse,1.0,1
Train,img_9_patch_2042_mask.tif,256,256,0.003845,0.996155,2,very_sparse,1.0,6
Train,img_9_patch_2043_mask.tif,256,256,0.001434,0.998566,1,very_sparse,1.0,6
Train,img_9_patch_2044_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2045_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2046_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2047_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2048_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2049_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2050_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2051_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2052_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2053_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2054_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2055_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2056_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2057_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2058_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2059_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2060_mask.tif,256,256,0.0,1.0,0,background,0.1,4
Train,img_9_patch_2061_mask.tif,256,256,0.187164,0.812836,1,normal,1.0,1
Train,img_9_patch_2062_mask.tif,256,256,0.437164,0.562836,1,dense,1.0,1
Train,img_9_patch_2063_mask.tif,256,256,0.687164,0.312836,1,dense,1.0,1
